qtd_ponto_url,qtd_hifen_url,qtd_underline_url,qtd_barra_url,qtd_interrogacao_url,qtd_igual_url,qtd_arroba_url,qtd_comercial_url,qtd_exclamacao_url,qtd_til_url,qtd_virgula_url,qtd_mais_url,qtd_asterisco_url,qtd_hashtag_url,qtd_cifrao_url,qtd_porcento_url,qtd_tld_url,comprimento_url,qtd_ponto_dominio,qtd_hifen_dominio,qtd_underline_dominio,qtd_arroba_dominio,qtd_vogais_dominio,comprimento_dominio,formato_ip_dominio,server_client_dominio,qtd_ponto_diretorio,qtd_hifen_diretorio,qtd_underline_diretorio,qtd_barra_diretorio,qtd_igual_diretorio,qtd_arroba_diretorio,qtd_comercial_diretorio,qtd_exclamacao_diretorio,qtd_til_diretorio,qtd_virgula_diretorio,qtd_mais_diretorio,qtd_asterisco_diretorio,qtd_cifrao_diretorio,qtd_porcento_diretorio,comprimento_diretorio,qtd_ponto_arquivo,qtd_hifen_arquivo,qtd_underline_arquivo,qtd_igual_arquivo,qtd_arroba_arquivo,qtd_comercial_arquivo,qtd_exclamacao_arquivo,qtd_til_arquivo,qtd_virgula_arquivo,qtd_mais_arquivo,qtd_asterisco_arquivo,qtd_hashtag_arquivo,qtd_cifrao_arquivo,qtd_porcento_arquivo,comprimento_arquivo,qtd_ponto_parametros,qtd_hifen_parametros,qtd_underline_parametros,qtd_barra_parametros,qtd_interrogacao_parametros,qtd_igual_parametros,qtd_arroba_parametros,qtd_comercial_parametros,qtd_exclamacao_parametros,qtd_til_parametros,qtd_virgula_parametros,qtd_mais_parametros,qtd_asterisco_parametros,qtd_hashtag_parametros,qtd_cifrao_parametros,qtd_porcento_parametros,comprimento_parametros,presenca_tld_argumentos,qtd_parametros,email_na_url,extensao_arquivo,dominio_presente_em_rbl,tempo_resposta,possui_spf,localizacao_geografica_ip,tempo_ativacao_dominio,tempo_expiracao_dominio,qtd_ip_resolvido,qtd_nameservers,qtd_servidores_mx,valor_ttl_associado,certificado_tls_ssl,qtd_redirecionamentos,url_indexada_no_google,dominio_indexado_no_google,phishing
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,5,14,False,False,1,0,0,3,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,False,0,False,php,False,5.20657,False,ID,5580,108,1,2,2,14386,False,0,False,False,True
4,0,1,7,0,1,1,0,0,0,0,0,0,0,0,0,2,99,2,0,0,0,2,11,False,False,1,0,1,7,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,37,True,1,True,php,False,5.517443,True,US,4090.257726,555.959321,1,2,1,14388,True,0,False,False,True
1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,4,15,False,False,0,2,0,4,0,0,0,0,0,9,0,0,0,0,41,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,6.067636,True,US,1740,85,1,2,1,585,False,0,False,False,True
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,2,8,False,False,1,0,0,2,0,0,0,0,0,9,0,0,0,0,27,1,0,0,0,0,0,0,0,9,0,0,0,0,0,18,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.876391,False,US,4090.257726,555.959321,1,2,1,14382,False,0,False,False,True
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,4,15,False,False,0,0,0,4,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.678613,False,US,8309,90,1,4,1,290,False,2,False,False,False
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,6,25,False,False,0,0,0,1,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,5.68524,False,US,4090.257726,555.959321,1,1,0,11,True,0,False,False,True
3,2,4,1,1,5,0,3,0,0,0,0,0,0,0,0,1,155,2,1,0,0,7,33,False,False,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,1,5,0,3,0,0,9,0,0,0,0,0,101,False,4,False,html,False,7.637122,False,US,4090.257726,555.959321,1,1,0,48,True,0,False,False,True
1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,7,20,False,False,0,1,1,2,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.654008,True,US,7520,148,1,2,5,3589,False,3,False,False,False
1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,4,12,False,False,0,4,0,3,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,6.067636,False,US,6797,200,4,4,7,39,False,3,False,False,False
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,3,9,False,False,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.418894,True,US,4090.257726,234,2,4,5,48,True,1,False,False,False
2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,0,0,0,8,20,False,False,1,4,0,1,0,0,0,0,0,0,0,0,0,0,45,1,4,0,0,0,0,0,0,0,0,0,0,0,0,44,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,htm,False,0.822701,False,US,595,499,1,2,0,14385,False,1,False,False,False
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,5,16,False,False,1,0,0,3,0,0,0,0,0,9,0,0,0,0,29,1,0,0,0,0,0,0,0,9,0,0,0,0,0,18,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,5.680368,False,US,387,708,1,2,1,14391,True,0,False,False,True
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,0,0,0,3,12,False,False,0,1,0,3,0,0,0,0,0,9,0,0,0,0,53,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,4.404333,True,US,186,1639,1,2,1,591,False,0,False,False,True
1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,4,13,False,False,0,1,0,5,0,0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.463198,True,US,6808,66,1,2,5,588,False,4,False,False,False
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,3,12,False,False,0,1,0,2,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,6.067636,True,US,5440,1864,1,2,5,1,False,0.699718,False,False,False
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,1,0,0,9,30,False,False,0,0,0,1,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,5.982507,False,US,4090.257726,555.959321,1,1,0,20,True,0,False,False,True
1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,4,14,False,False,0,4,0,4,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.697545,False,US,8082,1779,1,2,1,7189,False,1,False,False,False
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,9,32,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.558595,False,US,4090.257726,555.959321,1,4,0,95,True,1,False,False,False
1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,0,0,0,6,15,False,False,0,4,2,2,0,0,0,0,0,0,0,0,0,0,55,0,4,2,0,0,0,0,0,0,0,0,0,0,0,48,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,8.704018,True,FR,4809,303,1,2,1,7182,True,2,False,False,False
2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,4,15,False,False,1,5,0,1,0,0,0,0,0,0,0,0,0,0,41,1,5,0,0,0,0,0,0,0,0,0,0,0,0,40,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,html,False,0.337685,False,US,5615,1324,1,2,2,46,False,1,False,False,False
3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,78,2,0,0,0,6,16,False,False,1,0,1,5,0,0,0,0,0,9,0,0,0,0,62,1,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,html,False,0.513412,False,US,4090.257726,555.959321,1,4,5,240,True,1,False,False,True
1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0,5,15,False,False,0,5,0,2,0,0,0,0,0,9,0,0,0,0,45,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,6.744481,False,DE,372,356,1,2,1,14390,True,0,False,False,True
2,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,93,2,0,0,0,3,15,False,False,0,9,0,6,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.101822,False,US,4090.257726,555.959321,1,6,2,19,True,2,False,False,False
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,3,12,False,False,0,0,0,2,0,0,0,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,14.865485,False,US,3537,555.959321,1,2,7,277,True,0,False,False,True
1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,43,1,0,0,0,4,15,False,False,0,0,0,3,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,6.000476,True,US,8451,1411,3,2,1,285,False,2,False,False,False
2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,0,4,12,False,False,1,0,2,3,0,0,0,0,0,0,0,0,0,0,41,1,0,2,0,0,0,0,0,0,0,0,0,0,0,28,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,html,False,5.566597,False,US,7912,852,1,2,1,83989,False,0,False,False,False
2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,57,2,0,0,0,9,20,False,False,0,0,0,6,0,0,0,0,0,9,0,0,0,0,37,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.418794,False,NL,4090.257726,555.959321,1,4,1,14388,True,2,False,False,True
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,5,11,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,False,1,False,php,False,0.457172,True,US,4837,275,1,4,5,216,True,2,False,False,False
1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,2,0,0,10,25,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.708709,False,GB,3406,245,1,2,2,589,False,1,False,False,False
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,0,7,16,False,False,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.149814,False,US,4090.257726,555.959321,1,3,2,166,True,1,True,True,False
3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,68,1,0,0,0,3,10,False,False,2,0,0,5,0,0,0,0,0,9,0,0,0,0,58,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.873245,False,US,6644,1025,1,4,1,288,True,1,False,False,True
2,0,8,2,0,8,0,8,0,0,0,0,0,0,0,0,1,284,1,0,0,0,4,14,False,False,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,8,0,8,0,0,9,0,0,0,0,0,250,False,8,False,html,False,4.351861,False,US,194,170,1,4,0,279,False,0,False,False,True
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,5,14,False,False,0,0,0,2,0,0,0,0,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,4.538578,False,CA,5159,1779,1,2,1,3591,True,0,False,False,True
2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,0,0,0,6,20,False,False,1,1,1,3,0,0,0,0,0,9,0,0,0,0,47,1,1,1,0,0,0,0,0,9,0,0,0,0,0,25,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,html,False,11.403105,False,US,5313,165,1,2,1,14385,False,0.699718,False,False,True
1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,1,0,0,4,15,False,False,0,2,0,5,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.344998,False,US,2847,74,1,2,1,3588,False,1,False,False,False
2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0,2,10,False,False,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,htm,False,1.239516,False,US,7473,195,1,2,1,14384,True,2,False,False,False
1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,1,0,0,4,12,False,False,0,7,0,8,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,2.208428,False,CH,3448,568,1,2,2,13,False,1,False,False,False
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,1,0,0,2,12,False,False,1,0,0,2,0,0,0,0,0,9,0,0,0,0,21,1,0,0,0,0,0,0,0,9,0,0,0,0,0,17,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,html,False,8.328393,False,ES,6994,310,1,4,1,7183,False,0,False,False,True
1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,5,12,False,False,0,0,1,3,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.890308,True,US,5338,140,4,4,5,289,False,2,False,False,False
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,6,19,False,False,1,0,0,3,0,0,0,0,0,9,0,0,0,0,29,1,0,0,0,0,0,0,0,9,0,0,0,0,0,18,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,6.067636,False,US,5,359,1.27168,1,0,12188.981404,False,0.699718,False,False,True
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,12,37,False,False,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.315663,False,US,4090.257726,555.959321,5,2,0,288,True,2,False,False,False
2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,89,2,0,0,0,6,18,False,False,0,1,0,4,0,0,0,0,0,9,0,0,0,0,71,0,0,0,0,0,0,0,0,9,0,0,0,0,0,41,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,5.089853,True,US,1531,660,1,2,1,590,True,2,False,False,True
2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,2,0,0,9,25,False,False,0,1,0,4,0,0,0,0,0,9,0,0,0,0,38,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,7.38331,False,US,4090.257726,555.959321,1,2,1,14384,False,0,False,False,True
3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,6,18,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,False,1,False,php,False,6.067636,False,US,4090.257726,555.959321,1,4,1,10,False,1,False,False,False
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,0,0,0,8,27,False,False,0,0,0,1,0,0,0,0,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,5.46931,True,US,987,108,1,2,1,14390,False,0,False,False,True
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,23,1,0,0,0,4,10,False,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.257116,False,US,4425,688,3,4,5,49,True,2,False,False,False
1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,4,14,False,False,0,3,0,5,0,0,0,0,0,9,0,0,0,0,40,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.572237,False,ID,188,176,1,2,1,14386,False,1,False,False,True
3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,119,3,0,0,0,10,29,False,False,0,3,0,7,0,0,0,0,0,9,0,0,0,0,90,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.336543,True,US,4090.257726,555.959321,1,2,1,14390,False,1,False,False,True
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,7,21,False,False,1,0,1,3,0,0,0,0,0,9,0,0,0,0,42,1,0,1,0,0,0,0,0,9,0,0,0,0,0,24,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,html,False,6.067636,False,US,4772,340,1,2,1,86387,True,0,False,False,True
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,0,10,27,False,False,0,0,0,1,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.225634,False,US,4090.257726,555.959321,1,2,1,3589,False,1,False,False,True
1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,3,11,False,False,0,1,0,2,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.59434,False,US,8031,1304,1,4,5,291,True,1,False,False,False
1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,30,1,0,0,0,1,7,False,False,0,0,0,2,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,6.067636,False,US,4090.257726,555.959321,1,4,3,287,True,2,False,False,False
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,4,15,False,False,0,1,0,4,0,0,0,0,0,9,0,0,0,0,40,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,6.595067,True,US,803,291,1,2,1,14390,False,0,False,False,True
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,0,0,0,6,16,False,False,0,0,0,3,0,0,0,0,0,9,0,0,0,0,48,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,4.136781,True,US,2646,275,1,2,5,292,False,0,False,False,True
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,3,10,False,False,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,0.870235,True,US,7694,1437,1,5,2,69945,True,2,False,False,False
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,4,13,False,False,0,1,0,4,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.852962,0.412544,0.628571,0.177003,0.061324,2.080836,0.162369,1.269686,0.000697,0,5.960976,0.064808,0,0,0.005575,0.255749,69.51777,False,1.878049,False,php,False,1.180137,True,US,4090.257726,555.959321,2,2,5,276,True,1,False,False,False
